32.7713859	-117.2581848	134	267.5	90.07	4.1056	177.57	-0.31
32.77138923	-117.2581259	130	266.2	91.41	4.1057	177.61	-0.31
32.77139479	-117.2580662	126	264.4	93.25	4.1059	177.65	-0.31
32.7713984	-117.2580057	119	264.5	93.19	4.106	177.69	-0.31
32.77139812	-117.2579432	118	266.2	91.54	4.1059	177.74	-0.31
32.77139756	-117.2578796	122	266.3	91.48	4.1057	177.78	-0.31
32.77139951	-117.2578212	126	265.8	92.02	4.1057	177.82	-0.31
32.77139979	-117.2577559	126	266.6	91.27	4.1056	177.87	-0.31
32.77139868	-117.2576976	127	267.3	90.61	4.1054	177.91	-0.31
32.7713984	-117.2576423	128	267	90.95	4.1053	177.95	-0.31
32.77139395	-117.2575832	123	269.6	88.39	4.1049	177.99	-0.31
32.77138756	-117.2575315	126	271.2	86.83	4.1045	178.03	-0.31
32.77138729	-117.2574712	127	269	89.07	4.1043	178.07	-0.31
32.77139284	-117.2574182	122	265.8	92.31	4.1046	178.11	-0.31
32.7713959	-117.2573657	123	265.9	92.25	4.1047	178.15	-0.31
32.77140118	-117.2573015	120	263.9	94.29	4.1049	178.19	-0.31
32.77139923	-117.2572396	124	267	91.24	4.1047	178.24	-0.31
32.7713984	-117.2571829	131	266.4	91.88	4.1045	178.28	-0.31
32.77139673	-117.2571184	133	268	90.32	4.1043	178.32	-0.31
32.77139451	-117.2570573	133	268.5	89.87	4.1041	178.37	-0.31
32.77140006	-117.2570012	138	264.8	93.61	4.1044	178.41	-0.31
32.77140173	-117.2569418	137	266.4	92.05	4.1044	178.45	-0.31
32.77140645	-117.2568809	130	263.9	94.59	4.1046	178.49	-0.31
32.77141006	-117.2568226	121	264.3	94.23	4.1047	178.53	-0.31
32.77141173	-117.2567609	118	264.4	94.18	4.1048	178.58	-0.31
32.7714109	-117.2567009	113	266	92.62	4.1046	178.62	-0.31
32.77140979	-117.2566487	117	266.3	92.36	4.1045	178.66	-0.31
32.77141145	-117.2565943	118	265.5	93.19	4.1045	178.69	-0.31
32.77140923	-117.256534	119	267.8	90.94	4.1043	178.74	-0.31
32.77140062	-117.2564812	121	271.1	87.67	4.1038	178.77	-0.31
32.7713934	-117.256429	120	272.1	86.71	4.1033	178.81	-0.31
32.77139006	-117.2563715	112	271.4	87.45	4.103	178.85	-0.31
32.77139145	-117.2563154	109	269	89.89	4.103	178.89	-0.31
32.77139034	-117.2562576	110	269.5	89.43	4.1029	178.93	-0.31
32.77138812	-117.2561998	111	269.2	89.77	4.1027	178.97	-0.31
32.77139312	-117.256144	118	265.7	93.31	4.103	179.01	-0.31
32.77139812	-117.2560779	114	265.1	93.96	4.1032	179.06	-0.31
32.77139562	-117.2560221	109	267.3	91.8	4.103	179.1	-0.31
32.77139256	-117.2559737	111	268.1	91.04	4.1028	179.14	-0.31
32.77139451	-117.2559143	109	266.3	92.88	4.1029	179.18	-0.31
32.77140729	-117.2558484	105	261	98.22	4.1036	179.22	-0.31
32.77141451	-117.2557957	112	261.2	98.06	4.104	179.26	-0.31
32.77141506	-117.2557393	115	263.2	96.1	4.104	179.3	-0.31
32.77141618	-117.2556843	109	263.6	95.74	4.104	179.34	-0.31
32.77141006	-117.255634	108	267.9	91.48	4.1036	179.38	-0.31
32.77140701	-117.2555787	103	267.3	92.12	4.1034	179.42	-0.31
32.77140979	-117.2555084	104	266.4	93.07	4.1036	179.47	-0.31
32.77141118	-117.2554473	103	266.2	93.31	4.1036	179.51	-0.31
32.7714109	-117.2553923	101	266.9	92.65	4.1036	179.55	-0.31
32.77141062	-117.2553284	99	266.8	92.79	4.1035	179.59	-0.31
32.7714109	-117.2552732	102	267.1	92.53	4.1035	179.63	-0.31
32.77140951	-117.2552201	102	267.2	92.47	4.1034	179.67	-0.31
32.77140506	-117.2551618	96	269.5	90.21	4.1032	179.71	-0.31
32.77140506	-117.2551087	95	268	91.75	4.1031	179.75	-0.31
32.77140618	-117.255049	94	267.3	92.49	4.1032	179.79	-0.31
32.77141729	-117.2549851	94	261.7	98.14	4.1039	179.84	-0.31
32.77142006	-117.2549323	100	264.5	95.37	4.104	179.87	-0.31
32.77142173	-117.2548715	96	263.7	96.22	4.1041	179.92	-0.31
32.77142506	-117.2548104	92	263.7	96.26	4.1043	179.96	-0.31
32.77142673	-117.2547548	100	264.1	95.9	4.1044	180	-0.31
32.77142312	-117.2546971	101	267.5	92.54	4.1042	180.04	-0.31
32.77142034	-117.2546396	98	267.2	92.88	4.104	180.08	-0.31
32.7714259	-117.2545807	94	264.3	95.82	4.1044	180.12	-0.31
32.77142701	-117.2545243	93	266	94.16	4.1044	180.16	-0.31
32.77142479	-117.2544673	90	267	93.2	4.1043	180.2	-0.31
32.77142562	-117.2544126	88	265.8	94.44	4.1044	180.24	-0.31
